tanggal_update,tanggal_update_api,kabupaten_kota,icu_tanpa_tekanan_negatif_dengan_ventilator_tersedia,icu_tanpa_tekanan_negatif_dengan_ventilator_terpakai,icu_tanpa_tekanan_negatif_tanpa_ventilator_tersedia,icu_tanpa_tekanan_negatif_tanpa_ventilator_terpakai,icu_tekanan_negatif_dengan_ventilator_tersedia,icu_tekanan_negatif_dengan_ventilator_terpakai,icu_tekanan_negatif_tanpa_ventilator_tersedia,icu_tekanan_negatif_tanpa_ventilator_terpakai,isolasi_tanpa_tekanan_negatif_tersedia,isolasi_tanpa_tekanan_negatif_terpakai,isolasi_tekanan_negatif_tersedia,isolasi_tekanan_negatif_terpakai,total_icu_covid_tersedia,total_icu_covid_terpakai,total_isolasi_covid_tersedia,total_isolasi_covid_terpakai,nicu_covid_tersedia,nicu_covid_terpakai,picu_covid_tersedia,picu_covid_terpakai,tersedia_all,terpakai_all,bor_percent,igd_covid_tersedia,igd_covid_terpakai,vk_covid_tersedia,vk_covid_terpakai,tersedia_h_k_m,terpakai_h_k_m,bor_percent_h_k_m,id
2020-10-14 00:00:00,,Kota Cirebon,2,0,0,0,6,0,0,0,70,39,70,37,8,0,140,76,0,0,0,0,148,76,25.6181818181818,0,0,0,0,146,76,27.2163636363636,232
2020-10-14 00:00:00,,Kota Depok,8,5,6,4,16,11,12,6,356,225,162,98,42,26,518,323,0,0,0,0,560,349,40.7504166666667,0,0,0,0,534,334,39.7741666666667,233
2020-10-14 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,1,71,26,7,3,8,3,78,29,0,0,0,0,86,32,25.3466666666667,0,0,0,0,81,31,25.1766666666667,234
2020-10-14 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,0,0,0,52,50,12,7,1,0,64,57,0,0,0,0,65,57,27.9758333333333,0,0,0,0,65,57,27.9758333333333,235
2020-10-14 00:00:00,,Kuningan,0,0,0,0,2,2,0,0,50,12,38,22,2,2,88,34,0,0,0,0,90,36,7.27272727272727,0,0,0,0,90,36,7.27272727272727,236
2020-10-14 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,3,0,0,17,6,0,0,0,0,17,6,17.142,0,0,0,0,17,6,17.142,237
2020-10-14 00:00:00,,Pangandaran,0,0,0,0,6,0,3,0,10,0,0,0,9,0,10,0,0,0,0,0,19,0,0.0,0,0,0,0,16,0,0.0,238
2020-10-14 00:00:00,,Purwakarta,4,3,1,0,8,8,2,2,82,50,57,46,15,13,139,96,0,0,0,0,154,109,43.3754545454545,0,0,0,0,147,104,44.7063636363636,239
2020-10-14 00:00:00,,Subang,0,0,0,0,3,1,2,1,45,15,8,0,5,2,53,15,0,0,0,0,58,17,4.16625,0,0,0,0,56,16,4.08125,240
2020-10-14 00:00:00,,Sukabumi,2,0,3,1,5,1,0,0,64,46,71,32,10,2,135,78,5,1,0,0,150,81,41.1625,0,0,0,0,140,79,42.6525,241
2020-10-14 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,3,12,2,0,0,56,5,0,0,0,0,56,5,2.97666666666667,0,0,0,0,56,5,2.97666666666667,242
2020-10-14 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,15,13,1,0,19,13,0,0,0,0,20,13,32.5,0,0,0,0,20,13,32.5,243
2020-10-15 00:00:00,,Bandung,0,0,0,0,10,5,0,0,58,46,15,6,10,5,73,52,0,0,0,0,83,57,37.79875,0,0,0,0,83,57,37.79875,244
2020-10-15 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,62,9,13,5,13,0,75,14,0,0,0,0,88,14,7.635,0,0,0,0,82,14,8.22375,245
2020-10-15 00:00:00,,Bekasi,17,5,7,2,15,6,15,10,381,161,172,114,54,23,553,275,2,1,0,0,609,299,32.3124489795918,0,0,0,0,568,281,30.2214285714286,246
2020-10-15 00:00:00,,Bogor,8,1,7,1,37,19,5,1,393,237,255,141,57,22,648,378,3,0,0,0,708,400,37.6483333333333,0,0,0,0,685,397,39.0756666666667,247
2020-10-15 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,1,3,0,8,0,17,1,0,0,0,0,25,1,1.428,0,0,0,0,17,1,1.428,248
2020-10-15 00:00:00,,Cianjur,0,0,20,3,1,1,1,1,88,41,18,16,22,5,106,57,0,0,0,0,128,62,45.292,0,0,0,0,107,58,46.526,249
2020-10-15 00:00:00,,Cirebon,6,2,3,0,8,0,5,3,80,39,62,20,22,5,142,59,0,0,0,0,164,64,29.6433333333333,0,0,0,0,150,59,30.6575,250
2020-10-15 00:00:00,,Garut,8,5,0,0,0,0,0,0,54,25,7,1,8,5,61,26,0,0,0,0,69,31,11.31,0,0,0,0,61,26,11.0616666666667,251
2020-10-15 00:00:00,,Indramayu,0,0,7,0,2,1,4,4,39,24,8,4,13,5,47,28,0,0,0,0,60,33,18.1472727272727,0,0,0,0,49,29,15.8745454545455,252
2020-10-15 00:00:00,,Karawang,0,0,0,0,12,5,6,3,163,100,240,90,18,8,403,190,2,0,2,0,425,198,25.97,0,0,0,0,415,195,26.18375,253
2020-10-15 00:00:00,,Kota Bandung,27,10,10,11,31,23,0,0,393,210,217,126,68,44,610,336,0,0,0,0,678,380,31.2682857142857,0,0,0,0,641,359,31.1525714285714,254
2020-10-15 00:00:00,,Kota Banjar,0,0,0,0,2,0,0,0,34,1,5,3,2,0,39,4,0,0,0,0,41,4,3.25333333333333,0,0,0,0,41,4,3.25333333333333,255
2020-10-15 00:00:00,,Kota Bekasi,15,5,36,3,43,18,47,36,219,117,651,497,141,62,870,614,6,1,6,3,1023,680,40.8426086956522,0,0,0,0,913,632,41.304347826087,256
2020-10-15 00:00:00,,Kota Bogor,3,1,0,0,11,7,2,1,208,121,148,71,16,9,356,192,0,0,0,0,372,201,34.1104761904762,0,0,0,0,367,199,34.212380952381,257
2020-10-15 00:00:00,,Kota Cimahi,4,0,14,9,4,4,0,0,109,77,6,6,22,13,115,83,1,0,1,0,139,96,26.1071428571429,0,0,0,0,119,87,28.3957142857143,258
2020-10-15 00:00:00,,Kota Cirebon,2,0,0,0,6,0,0,0,70,41,70,37,8,0,140,78,0,0,0,0,148,78,27.7827272727273,0,0,0,0,146,78,29.4318181818182,259
2020-10-15 00:00:00,,Kota Depok,8,5,6,4,16,10,12,5,364,239,162,98,42,24,526,337,0,0,0,0,568,361,40.8820833333333,0,0,0,0,542,347,40.0966666666667,260
2020-10-15 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,1,71,26,7,5,8,3,78,31,0,0,0,0,86,34,26.0416666666667,0,0,0,0,81,33,25.8866666666667,261
2020-10-15 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,0,0,0,52,50,12,7,1,0,64,57,0,0,0,0,65,57,27.9758333333333,0,0,0,0,65,57,27.9758333333333,262
2020-10-15 00:00:00,,Kuningan,0,0,0,0,2,2,0,0,50,10,38,22,2,2,88,32,0,0,0,0,90,34,6.54545454545455,0,0,0,0,90,34,6.54545454545455,263
2020-10-15 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,4,0,0,17,7,0,0,0,0,17,7,19.142,0,0,0,0,17,7,19.142,264
2020-10-15 00:00:00,,Pangandaran,0,0,0,0,6,0,3,0,10,0,0,0,9,0,10,0,0,0,0,0,19,0,0.0,0,0,0,0,16,0,0.0,265
2020-10-15 00:00:00,,Purwakarta,4,1,1,0,8,6,2,2,82,41,57,47,15,9,139,88,0,0,0,0,154,97,34.8009090909091,0,0,0,0,147,94,37.4127272727273,266
2020-10-15 00:00:00,,Subang,0,0,0,0,3,1,2,1,45,11,8,0,5,2,53,11,0,0,0,0,58,13,3.18625,0,0,0,0,56,12,3.06125,267
2020-10-15 00:00:00,,Sukabumi,2,0,3,0,5,3,0,0,64,43,71,36,10,3,135,79,5,1,0,0,150,83,43.22,0,0,0,0,140,82,44.78375,268
2020-10-15 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,3,12,2,0,0,56,5,0,0,0,0,56,5,2.97666666666667,0,0,0,0,56,5,2.97666666666667,269
2020-10-15 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,15,9,1,0,19,9,0,0,0,0,20,9,22.5,0,0,0,0,20,9,22.5,270
2020-10-16 00:00:00,,Bandung,0,0,0,0,10,6,0,0,58,49,15,6,10,6,73,55,0,0,0,0,83,61,42.59625,0,0,0,0,83,61,42.59625,271
2020-10-16 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,62,9,13,5,13,0,75,14,0,0,0,0,88,14,7.635,0,0,0,0,82,14,8.22375,272
2020-10-16 00:00:00,,Bekasi,17,5,7,2,14,5,15,10,380,160,216,127,53,22,596,287,2,1,0,0,651,310,28.9769387755102,0,0,0,0,610,292,26.9075510204082,273
2020-10-16 00:00:00,,Bogor,8,1,7,1,37,23,5,1,393,231,255,136,57,26,648,367,3,0,0,0,708,393,37.799,0,0,0,0,685,390,39.2523333333333,274
2020-10-16 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,2,3,1,8,0,17,3,0,0,0,0,25,3,4.286,0,0,0,0,17,3,4.286,275
2020-10-16 00:00:00,,Cianjur,0,0,20,5,1,0,1,0,88,41,18,15,22,5,106,56,0,0,0,0,128,61,36.972,0,0,0,0,107,56,39.29,276
2020-10-16 00:00:00,,Cirebon,6,4,3,0,8,0,5,4,99,56,62,14,22,8,161,70,0,0,0,0,183,78,32.785,0,0,0,0,169,70,32.2533333333333,277
2020-10-16 00:00:00,,Garut,8,5,0,0,0,0,0,0,54,25,7,1,8,5,61,26,0,0,0,0,69,31,11.31,0,0,0,0,61,26,11.0616666666667,278
2020-10-16 00:00:00,,Indramayu,0,0,7,0,2,1,4,4,39,24,8,4,13,5,47,28,0,0,0,0,60,33,18.1472727272727,0,0,0,0,49,29,15.8745454545455,279
2020-10-16 00:00:00,,Karawang,0,0,0,0,12,5,6,3,163,108,240,93,18,8,403,201,2,0,2,0,425,209,26.6983333333333,0,0,0,0,415,206,26.9404166666667,280
2020-10-16 00:00:00,,Kota Bandung,27,8,10,10,31,18,0,0,393,213,217,127,68,36,610,340,0,0,0,0,678,376,31.7062857142857,0,0,0,0,641,358,32.0231428571429,281
2020-10-16 00:00:00,,Kota Banjar,0,0,0,0,2,0,0,0,34,1,5,2,2,0,39,3,0,0,0,0,41,3,2.44,0,0,0,0,41,3,2.44,282
2020-10-16 00:00:00,,Kota Bekasi,15,5,36,3,29,13,61,42,219,117,651,500,141,63,870,617,6,3,6,4,1023,687,41.0952173913044,0,0,0,0,899,630,41.4684782608696,283
2020-10-16 00:00:00,,Kota Bogor,3,1,0,0,11,9,2,1,210,125,148,69,16,11,358,194,0,0,0,0,374,205,36.3828571428571,0,0,0,0,369,203,36.442380952381,284
2020-10-16 00:00:00,,Kota Cimahi,4,0,14,9,4,4,0,0,109,77,6,6,22,13,115,83,1,0,1,0,139,96,26.1071428571429,0,0,0,0,119,87,28.3957142857143,285
2020-10-16 00:00:00,,Kota Cirebon,2,0,0,0,6,0,0,0,70,40,70,35,8,0,140,75,0,0,0,0,148,75,26.8945454545455,0,0,0,0,146,75,28.4927272727273,286
2020-10-16 00:00:00,,Kota Depok,8,4,6,4,16,8,12,7,364,234,162,86,42,23,526,320,0,0,0,0,568,343,38.7816666666667,0,0,0,0,542,328,38.2283333333333,287
2020-10-16 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,0,71,17,7,4,8,2,78,21,0,0,0,0,86,23,22.2216666666667,0,0,0,0,81,23,22.34,288
2020-10-16 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,0,0,0,53,51,12,6,1,0,65,57,0,0,0,0,66,57,27.05,0,0,0,0,66,57,27.05,289
2020-10-16 00:00:00,,Kuningan,0,0,0,0,2,0,0,0,50,12,38,27,2,0,88,39,0,0,0,0,90,39,7.46818181818182,0,0,0,0,90,39,7.46818181818182,290
2020-10-16 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,5,0,0,17,8,0,0,0,0,17,8,21.142,0,0,0,0,17,8,21.142,291
2020-10-16 00:00:00,,Pangandaran,0,0,0,0,6,0,3,0,10,0,0,0,9,0,10,0,0,0,0,0,19,0,0.0,0,0,0,0,16,0,0.0,292
2020-10-16 00:00:00,,Purwakarta,4,1,1,0,8,7,2,1,89,45,57,43,15,9,146,88,0,0,0,0,161,97,32.3427272727273,0,0,0,0,154,95,33.3181818181818,293
2020-10-16 00:00:00,,Subang,0,0,0,0,3,1,2,1,45,11,8,0,5,2,53,11,0,0,0,0,58,13,3.18625,0,0,0,0,56,12,3.06125,294
2020-10-16 00:00:00,,Sukabumi,2,0,3,0,5,3,0,0,64,45,71,35,10,3,135,80,5,0,0,0,150,83,43.63125,0,0,0,0,140,83,45.73375,295
2020-10-16 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,3,12,2,0,0,56,5,0,0,0,0,56,5,2.97666666666667,0,0,0,0,56,5,2.97666666666667,296
2020-10-16 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,15,9,1,0,19,9,0,0,0,0,20,9,22.5,0,0,0,0,20,9,22.5,297
2020-10-17 00:00:00,,Bandung,0,0,1,0,10,7,0,0,58,49,15,7,11,7,73,56,0,0,0,0,84,63,43.84625,0,0,0,0,83,63,45.09625,298
2020-10-17 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,62,9,13,5,13,0,75,14,0,0,0,0,88,14,7.635,0,0,0,0,82,14,8.22375,299
2020-10-17 00:00:00,,Bekasi,17,5,7,2,14,5,15,10,380,155,216,134,53,22,596,289,2,1,0,0,651,312,29.0179591836735,0,0,0,0,610,294,26.9979591836735,300
2020-10-17 00:00:00,,Bogor,8,2,7,1,37,22,5,1,393,232,255,137,57,26,648,369,3,0,0,0,708,395,39.755,0,0,0,0,685,391,40.604,301
2020-10-17 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,2,3,1,8,0,17,3,0,0,0,0,25,3,4.286,0,0,0,0,17,3,4.286,302
2020-10-17 00:00:00,,Cianjur,0,0,20,5,1,0,1,0,88,38,18,15,22,5,106,53,0,0,0,0,128,58,36.242,0,0,0,0,107,53,38.322,303
2020-10-17 00:00:00,,Cirebon,6,4,3,0,8,0,5,5,99,61,62,15,22,9,161,76,0,0,0,0,183,85,35.5558333333333,0,0,0,0,169,76,34.3958333333333,304
2020-10-17 00:00:00,,Garut,8,5,0,0,0,0,0,0,54,25,7,1,8,5,61,26,0,0,0,0,69,31,11.31,0,0,0,0,61,26,11.0616666666667,305
2020-10-17 00:00:00,,Indramayu,0,0,7,0,2,1,4,4,39,24,8,4,13,5,47,28,0,0,0,0,60,33,18.1472727272727,0,0,0,0,49,29,15.8745454545455,306
2020-10-17 00:00:00,,Karawang,0,0,0,0,12,5,6,3,163,112,240,96,18,8,403,208,2,0,2,0,425,216,25.6283333333333,0,0,0,0,415,213,25.94625,307
2020-10-17 00:00:00,,Kota Bandung,27,8,10,10,31,17,0,0,393,218,217,124,68,35,610,342,0,0,0,0,678,377,29.0485714285714,0,0,0,0,641,359,29.3368571428571,308
2020-10-17 00:00:00,,Kota Banjar,0,0,0,0,2,0,0,0,34,1,5,2,2,0,39,3,0,0,0,0,41,3,2.44,0,0,0,0,41,3,2.44,309
2020-10-17 00:00:00,,Kota Bekasi,15,4,36,2,29,14,62,42,219,112,651,512,142,62,870,624,6,3,6,4,1024,693,40.9617391304348,0,0,0,0,899,638,41.5584782608696,310
2020-10-17 00:00:00,,Kota Bogor,3,1,0,0,11,9,2,0,210,127,148,70,16,10,358,197,0,0,0,0,374,207,36.4628571428571,0,0,0,0,369,206,36.7161904761905,311
2020-10-17 00:00:00,,Kota Cimahi,4,0,14,8,4,4,0,0,109,76,6,6,22,12,115,82,1,0,1,0,139,94,24.0671428571429,0,0,0,0,119,86,26.0142857142857,312
2020-10-17 00:00:00,,Kota Cirebon,2,0,0,0,6,0,0,0,70,40,70,35,8,0,140,75,0,0,0,0,148,75,26.8945454545455,0,0,0,0,146,75,28.4927272727273,313
2020-10-17 00:00:00,,Kota Depok,7,4,5,4,18,7,15,10,378,227,160,91,45,25,538,318,0,0,0,0,583,343,38.1891666666667,0,0,0,0,556,325,37.37875,314
2020-10-17 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,0,71,17,7,4,8,2,78,21,0,0,0,0,86,23,22.2216666666667,0,0,0,0,81,23,22.34,315
2020-10-17 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,0,0,0,55,51,12,6,1,0,67,57,0,0,0,0,68,57,25.0825,0,0,0,0,68,57,25.0825,316
2020-10-17 00:00:00,,Kuningan,0,0,0,0,2,0,0,0,50,11,38,25,2,0,88,36,0,0,0,0,90,36,7.04909090909091,0,0,0,0,90,36,7.04909090909091,317
2020-10-17 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,5,0,0,17,8,0,0,0,0,17,8,21.142,0,0,0,0,17,8,21.142,318
2020-10-17 00:00:00,,Pangandaran,0,0,0,0,6,0,3,0,10,0,0,0,9,0,10,0,0,0,0,0,19,0,0.0,0,0,0,0,16,0,0.0,319
2020-10-17 00:00:00,,Purwakarta,4,1,1,0,8,5,2,1,89,49,57,47,15,7,146,96,0,0,0,0,161,103,33.52,0,0,0,0,154,101,34.6863636363636,320
2020-10-17 00:00:00,,Subang,0,0,0,0,3,1,2,2,45,13,10,0,5,3,55,13,0,0,0,0,60,16,3.77375,0,0,0,0,58,14,3.43125,321
2020-10-17 00:00:00,,Sukabumi,2,0,3,0,5,3,0,0,64,49,71,35,10,3,135,84,5,0,0,0,150,87,44.795,0,0,0,0,140,87,46.93625,322
2020-10-17 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,3,12,2,0,0,56,5,0,0,0,0,56,5,2.97666666666667,0,0,0,0,56,5,2.97666666666667,323
2020-10-17 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,15,4,1,0,19,4,0,0,0,0,20,4,10.0,0,0,0,0,20,4,10.0,324
2020-10-18 00:00:00,,Bandung,0,0,1,0,10,9,0,0,58,52,15,9,11,9,73,61,0,0,0,0,84,70,47.90375,0,0,0,0,83,70,49.57,325
2020-10-18 00:00:00,,Bandung Barat,3,0,3,0,7,0,0,0,62,9,13,5,13,0,75,14,0,0,0,0,88,14,7.635,0,0,0,0,82,14,8.22375,326
2020-10-18 00:00:00,,Bekasi,17,5,7,2,14,5,15,9,380,153,216,136,53,21,596,289,2,1,0,0,651,311,28.3269387755102,0,0,0,0,610,294,26.3659183673469,327
2020-10-18 00:00:00,,Bogor,8,2,7,1,37,21,5,1,393,237,255,145,57,25,648,382,3,0,0,0,708,407,40.127,0,0,0,0,685,403,40.973,328
2020-10-18 00:00:00,,Ciamis,1,0,6,0,0,0,1,0,14,2,3,1,8,0,17,3,0,0,0,0,25,3,4.286,0,0,0,0,17,3,4.286,329
2020-10-18 00:00:00,,Cianjur,0,0,20,5,1,0,1,0,88,38,18,15,22,5,106,53,0,0,0,0,128,58,36.242,0,0,0,0,107,53,38.322,330
2020-10-18 00:00:00,,Cirebon,6,4,3,0,8,0,5,5,99,61,62,15,22,9,161,76,0,0,0,0,183,85,34.545,0,0,0,0,169,76,33.385,331
2020-10-18 00:00:00,,Garut,8,5,0,0,0,0,0,0,54,25,7,1,8,5,61,26,0,0,0,0,69,31,11.31,0,0,0,0,61,26,11.0616666666667,332
2020-10-18 00:00:00,,Indramayu,0,0,7,0,2,1,4,4,39,23,8,4,13,5,47,27,0,0,0,0,60,32,17.6927272727273,0,0,0,0,49,28,15.42,333
2020-10-18 00:00:00,,Karawang,0,0,0,0,12,5,6,2,165,117,240,102,18,7,405,219,2,0,2,0,427,226,26.2283333333333,0,0,0,0,417,224,26.7066666666667,334
2020-10-18 00:00:00,,Kota Bandung,27,9,10,10,31,17,0,0,393,220,217,127,68,36,610,347,0,0,0,0,678,383,29.4091428571429,0,0,0,0,641,364,29.5971428571429,335
2020-10-18 00:00:00,,Kota Banjar,0,0,0,0,2,0,0,0,34,1,5,2,2,0,39,3,0,0,0,0,41,3,2.44,0,0,0,0,41,3,2.44,336
2020-10-18 00:00:00,,Kota Bekasi,15,4,36,2,31,13,59,40,219,116,650,516,141,59,869,632,6,3,6,4,1022,698,41.3013043478261,0,0,0,0,900,645,41.9626086956522,337
2020-10-18 00:00:00,,Kota Bogor,3,1,0,0,11,9,2,0,210,128,148,70,16,10,358,198,0,0,0,0,374,208,35.2980952380952,0,0,0,0,369,207,35.6342857142857,338
2020-10-18 00:00:00,,Kota Cimahi,4,0,14,8,4,4,0,0,109,73,6,6,22,12,115,79,1,0,1,0,139,91,23.4885714285714,0,0,0,0,119,83,25.3457142857143,339
2020-10-18 00:00:00,,Kota Cirebon,2,0,0,0,6,0,0,0,70,42,70,35,8,0,140,77,0,0,0,0,148,77,28.1927272727273,0,0,0,0,146,77,29.8918181818182,340
2020-10-18 00:00:00,,Kota Depok,7,4,5,4,18,7,15,11,379,223,159,91,45,26,538,314,0,0,0,0,583,340,37.7558333333333,0,0,0,0,556,321,36.8829166666667,341
2020-10-18 00:00:00,,Kota Sukabumi,4,0,0,0,3,2,1,0,71,17,7,4,8,2,78,21,0,0,0,0,86,23,22.2216666666667,0,0,0,0,81,23,22.34,342
2020-10-18 00:00:00,,Kota Tasikmalaya,0,0,0,0,1,1,0,0,55,52,12,11,1,1,67,63,0,0,0,0,68,64,26.2733333333333,0,0,0,0,68,64,26.2733333333333,343
2020-10-18 00:00:00,,Kuningan,0,0,0,0,2,0,0,0,50,11,38,26,2,0,88,37,0,0,0,0,90,37,7.18909090909091,0,0,0,0,90,37,7.18909090909091,344
2020-10-18 00:00:00,,Majalengka,0,0,0,0,0,0,0,0,3,3,14,5,0,0,17,8,0,0,0,0,17,8,21.142,0,0,0,0,17,8,21.142,345
2020-10-18 00:00:00,,Pangandaran,0,0,0,0,6,0,3,0,10,0,0,0,9,0,10,0,0,0,0,0,19,0,0.0,0,0,0,0,16,0,0.0,346
2020-10-18 00:00:00,,Purwakarta,4,1,1,0,8,5,2,1,89,47,57,48,15,7,146,95,0,0,0,0,161,102,33.5663636363636,0,0,0,0,154,100,34.7063636363636,347
2020-10-18 00:00:00,,Subang,0,0,0,0,3,1,2,2,45,13,10,0,5,3,55,13,0,0,0,0,60,16,3.77375,0,0,0,0,58,14,3.43125,348
2020-10-18 00:00:00,,Sukabumi,2,0,3,0,5,2,0,0,64,49,71,35,10,2,135,84,5,0,0,0,150,86,44.2,0,0,0,0,140,86,46.34125,349
2020-10-18 00:00:00,,Sumedang,0,0,0,0,0,0,0,0,44,3,12,2,0,0,56,5,0,0,0,0,56,5,2.97666666666667,0,0,0,0,56,5,2.97666666666667,350
2020-10-18 00:00:00,,Tasikmalaya,0,0,0,0,1,0,0,0,4,0,15,4,1,0,19,4,0,0,0,0,20,4,10.0,0,0,0,0,20,4,10.0,351